162433,U40174@DOM1,C13717,C1707
162476,U40901@DOM1,C3468,C625
162476,U40901@DOM1,C3468,C529
162476,U40901@DOM1,C3468,C457
162541,U40182@DOM1,C13898,C448
162546,U41017@DOM1,C5045,C5030
162567,U40341@DOM1,C15180,C231
162567,U40341@DOM1,C15180,C1685
162812,U40350@DOM1,C15218,C1685
162812,U40351@DOM1,C15218,C1685
162844,U40218@DOM1,C14229,C529
162851,U40971@DOM1,C436,C467
162859,U40787@DOM1,C25022,C1685
162895,U40643@DOM1,C18282,C706
162895,U40643@DOM1,C18282,C528
162911,U40525@DOM1,C17246,C5030
162922,U40167@DOM1,C13631,C706
162961,U40198@DOM1,C14049,C231
162961,U40199@DOM1,C14049,C706
162968,U40685@DOM1,C21561,C1685
163016,U40284@DOM1,C14700,C467
163063,U40163@DOM1,C13583,C706
163063,U40163@DOM1,C13583,C1707
163210,U40472@DOM1,C1669,C5030
163238,U40106@DOM1,C12707,C706
163273,U40900@DOM1,C3468,C625
163282,U40997@DOM1,C4651,C706
163384,U40137@DOM1,C13303,C1707
163447,U40494@DOM1,C16957,C1707
163507,U40686@DOM1,C2159,C5030
163728,U41006@DOM1,C484,C706
163745,U41098@DOM1,C6037,C231
163819,U40799@DOM1,C253,C467
163928,U40280@DOM1,C14678,C1707
163929,U40031@DOM1,C1108,C706
163946,U40654@DOM1,C19,C612
163994,U41046@DOM1,C549,C1685
164093,U41184@DOM1,C843,C231
164093,U41184@DOM1,C843,C5136
164109,U40106@DOM1,C12707,C529
164109,U40107@DOM1,C12707,C231
164196,U40924@DOM1,C366,C5030
164218,U40250@DOM1,C14483,C706
164327,U40726@DOM1,C23412,C1685
164451,U41235@DOM1,C9715,C1685
164630,U40086@DOM1,C12393,C231
164630,U40086@DOM1,C12393,C625
164660,U40788@DOM1,C25022,C5698
165022,U40044@DOM1,C11455,C586
165061,U40263@DOM1,C1453,C528
165078,U40756@DOM1,C2436,C706
165388,U40115@DOM1,C12845,C1685
165418,U40757@DOM1,C2438,C706
165418,U40757@DOM1,C2438,C1867
165456,U41178@DOM1,C831,C231
165456,U41178@DOM1,C831,C706
165456,U41179@DOM1,C831,C1707
165500,U40900@DOM1,C3468,C457
165555,U40037@DOM1,C11315,C528
165555,U40038@DOM1,C11315,C1685
165613,U40966@DOM1,C4271,C5030
165615,U40435@DOM1,C16067,C1707
165726,U40255@DOM1,C14510,C706
165781,U40429@DOM1,C16054,C359
165890,U40382@DOM1,C15498,C706
165890,U40382@DOM1,C15498,C231
165949,U41217@DOM1,C9201,C1707
165949,U41217@DOM1,C9201,C9201
165950,U40542@DOM1,C17412,C706
165971,U40542@DOM1,C17412,C231
166002,U40962@DOM1,C4254,C706
166055,U41175@DOM1,C8133,C612
166055,U41175@DOM1,C8133,C457
166142,U40236@DOM1,C14343,C1685
166198,U40601@DOM1,C1800,C231
166216,U40848@DOM1,C282,C231
166276,U41045@DOM1,C549,C1685
166276,U41046@DOM1,C549,C706
166622,U41079@DOM1,C5834,C528
166642,U41079@DOM1,C5834,C467
166649,U40956@DOM1,C421,C231
166931,U41164@DOM1,C7904,C1685
166931,U41165@DOM1,C7904,C706
166974,U41078@DOM1,C5834,C586
166998,U40223@DOM1,C14247,C1685
167009,U41162@DOM1,C768,C231
167024,U40510@DOM1,C17083,C706
167029,U40662@DOM1,C1936,C2079
167033,U41156@DOM1,C7298,C11145
167062,U40075@DOM1,C12147,C1707
167081,U40540@DOM1,C17407,C1707
167081,U41092@DOM1,C5909,C586
167086,U40998@DOM1,C4653,C1685
167179,U40206@DOM1,C14179,C231
167469,U40766@DOM1,C2464,C5030
167469,U40766@DOM1,C2464,C706
167488,U41240@DOM1,C992,C586
167521,U41045@DOM1,C549,C586
167521,U41045@DOM1,C549,C706
167531,U40728@DOM1,C23640,C1707
167624,U40903@DOM1,C3496,C5030
167624,U40903@DOM1,C3496,C231
167651,U40940@DOM1,C3906,C706
167667,U40501@DOM1,C17023,C706
167780,U40005@DOM1,C10430,C706
167780,U40006@DOM1,C10430,C1707
167866,U40938@DOM1,C3869,C1707
167874,U40007@DOM1,C10529,C457
167973,U41015@DOM1,C5037,C5030
168027,U40041@DOM1,C11346,C706
168027,U40041@DOM1,C11346,C5030
168038,U40891@DOM1,C3380,C25295
168097,U41000@DOM1,C4693,C5030
168198,U40094@DOM1,C12427,C706
168311,U40085@DOM1,C12360,C231
168377,U40812@DOM1,C2626,C231
168389,U40942@DOM1,C4015,C706
168389,U40943@DOM1,C4015,C1707
168398,U41214@DOM1,C920,C529
168398,U41215@DOM1,C920,C529
168419,U40861@DOM1,C3021,C2436
168458,U40263@DOM1,C1453,C231
168611,U40285@DOM1,C14700,C706
168640,U40438@DOM1,C16070,C625
168727,U40437@DOM1,C16070,C612
168727,U40437@DOM1,C16070,C625
168727,U40438@DOM1,C16070,C612
168807,U40644@DOM1,C18282,C528
168936,U40754@DOM1,C2431,C1707
169005,U40983@DOM1,C453,C1685
169059,U41209@DOM1,C902,C231
169200,U40674@DOM1,C20165,C4679
169200,U40675@DOM1,C20165,C20165
169218,U40436@DOM1,C16067,C1707
169240,U40211@DOM1,C14202,C1065
169240,U40212@DOM1,C14202,C231
169288,U40272@DOM1,C14619,C625
169371,U40743@DOM1,C2387,C467
169371,U40744@DOM1,C2387,C2387
169371,U40744@DOM1,C2387,C467
169440,U41220@DOM1,C9345,C586
169440,U41221@DOM1,C9345,C586
169551,U40954@DOM1,C4165,C1707
169590,U40682@DOM1,C20731,C27027
169619,U40247@DOM1,C14476,C529
169619,U40247@DOM1,C14476,C2109
169676,U40861@DOM1,C3021,C5030
169679,U40008@DOM1,C10529,C467
169770,U40191@DOM1,C13960,C1707
169857,U40205@DOM1,C14139,C528
169872,U40280@DOM1,C14678,C1065
169927,U40711@DOM1,C22976,C1707
169955,U41127@DOM1,C6758,C585
170041,U40808@DOM1,C2584,C231
170051,U40890@DOM1,C3374,C5030
170086,U40340@DOM1,C15160,C1685
170121,U41080@DOM1,C5855,C1707
170121,U41081@DOM1,C5855,C1707
170123,U41051@DOM1,C5583,C1685
170156,U40307@DOM1,C14870,C467
170158,U41189@DOM1,C855,C1707
170158,U41189@DOM1,C855,C1065
170196,U40962@DOM1,C4254,C1707
170212,U41127@DOM1,C6758,C5030
170266,U40819@DOM1,C26652,C1685
170427,U40867@DOM1,C3044,C5030
170488,U40638@DOM1,C1823,C2803
170653,U40879@DOM1,C3198,C5030
170864,U41209@DOM1,C902,C1707
170894,U40566@DOM1,C17738,C467
170894,U40566@DOM1,C17738,C1065
171015,U40029@DOM1,C1102,C2109
171042,U40566@DOM1,C17738,C2109
171042,U40566@DOM1,C17738,C612
171104,U40745@DOM1,C23931,C1707
171104,U40746@DOM1,C23931,C1208
171104,U40746@DOM1,C23931,C23931
171142,U41177@DOM1,C8147,C1685
171208,U41133@DOM1,C6857,C2109
171324,U41223@DOM1,C9426,C706
171336,U40238@DOM1,C1435,C706
171357,U40801@DOM1,C2545,C3561
171357,U40801@DOM1,C2545,C4420
171379,U40316@DOM1,C14917,C5030
171379,U40316@DOM1,C14917,C706
171382,U40006@DOM1,C10430,C231
171485,U41075@DOM1,C5827,C1685
171508,U40302@DOM1,C14856,C5030
171528,U40050@DOM1,C11658,C5030
171528,U40051@DOM1,C11658,C5030
171543,U40682@DOM1,C20731,C5782
171570,U40420@DOM1,C159,C231
171595,U41231@DOM1,C9696,C529
171687,U40256@DOM1,C14510,C706
171717,U40552@DOM1,C1754,C1707
171722,U40999@DOM1,C4693,C5030
171779,U40301@DOM1,C14856,C706
171779,U40301@DOM1,C14856,C359
171779,U40302@DOM1,C14856,C359
171956,U41178@DOM1,C831,C5030
171976,U40857@DOM1,C2871,C231
171977,U40644@DOM1,C18282,C467
172045,U41173@DOM1,C806,C1685
172045,U41174@DOM1,C806,C231
172067,U40855@DOM1,C2852,C706
172071,U40929@DOM1,C3694,C231
172143,U40085@DOM1,C12360,C586
172152,U40460@DOM1,C1645,C5030
172379,U40681@DOM1,C2038,C1685
172402,U40169@DOM1,C13661,C5030
172411,U40096@DOM1,C1243,C231
172504,U40836@DOM1,C274,C5030
172553,U40279@DOM1,C14657,C5136
172574,U41162@DOM1,C768,C5030
172596,U40322@DOM1,C14984,C625
172685,U41054@DOM1,C5638,C706
172741,U40258@DOM1,C14519,C5030
172741,U40258@DOM1,C14519,C22529
172862,U40120@DOM1,C1299,C2483
172892,U40333@DOM1,C15114,C1707
172892,U40333@DOM1,C15114,C1685
172897,U40663@DOM1,C194,C5588
172962,U40554@DOM1,C17552,C1685
173051,U40022@DOM1,C10951,C706
173057,U40543@DOM1,C17437,C5030
173057,U40544@DOM1,C17437,C1707
173119,U40180@DOM1,C13883,C1003
173185,U40952@DOM1,C4131,C5030
173216,U41024@DOM1,C5176,C5030
173329,U40697@DOM1,C22442,C359
173346,U41067@DOM1,C5794,C1707
173371,U40191@DOM1,C13960,C5030
173399,U40939@DOM1,C3906,C528
173431,U40182@DOM1,C13898,C5030
173483,U40637@DOM1,C18217,C1707
173483,U40637@DOM1,C18217,C3439
173497,U41173@DOM1,C806,C5030
173497,U41173@DOM1,C806,C625
173497,U41174@DOM1,C806,C706
173497,U41174@DOM1,C806,C528
173637,U40190@DOM1,C13948,C528
173736,U40396@DOM1,C15628,C5030
173745,U40956@DOM1,C421,C1685
173804,U40888@DOM1,C337,C1685
173809,U40997@DOM1,C4651,C1065
173817,U40776@DOM1,C24806,C1685
173847,U40217@DOM1,C14229,C5030
173847,U40217@DOM1,C14229,C529
173863,U40195@DOM1,C14025,C231
173878,U40017@DOM1,C10713,C706
173887,U40399@DOM1,C15644,C1707
173994,U41012@DOM1,C4998,C706
173994,U41013@DOM1,C4998,C706
174014,U40959@DOM1,C4232,C1065
174014,U40959@DOM1,C4232,C528
174021,U41177@DOM1,C8147,C5030
174038,U40895@DOM1,C3440,C5030
174117,U41107@DOM1,C6184,C1685
174159,U41164@DOM1,C7904,C467
174226,U41068@DOM1,C58,C457
174236,U40988@DOM1,C4559,C231
174289,U40388@DOM1,C15609,C231
174289,U40388@DOM1,C15609,C706
174327,U40872@DOM1,C3143,C231
174327,U40872@DOM1,C3143,C1065
174327,U40873@DOM1,C3143,C1065
174327,U40873@DOM1,C3143,C528
174327,U40873@DOM1,C3143,C706
174364,U40223@DOM1,C14247,C625
174515,U40939@DOM1,C3906,C231
174547,U40911@DOM1,C3554,C586
174547,U40911@DOM1,C3554,C457
174602,U40675@DOM1,C20165,C2303
174704,U41206@DOM1,C8958,C743
174711,U40678@DOM1,C20215,C20215
174713,U40363@DOM1,C15355,C1707
174718,U41161@DOM1,C768,C467
174825,U41147@DOM1,C7075,C612
174825,U41148@DOM1,C7075,C612
174874,U40837@DOM1,C2749,C5030
174874,U40837@DOM1,C2749,C1065
175004,U41190@DOM1,C8559,C231
175004,U41191@DOM1,C8559,C231
175038,U40048@DOM1,C11564,C231
175060,U40393@DOM1,C15626,C706
175060,U40393@DOM1,C15626,C2685
175172,U41133@DOM1,C6857,C528
175243,U40849@DOM1,C282,C706
175274,U40315@DOM1,C14917,C5030
175274,U40316@DOM1,C14917,C231
175274,U40316@DOM1,C14917,C1707
175298,U40768@DOM1,C24689,C1707
175299,U40365@DOM1,C15370,C1707
175309,U40551@DOM1,C17536,C612
175310,U40525@DOM1,C17246,C1685
175522,U40086@DOM1,C12393,C706
175522,U40086@DOM1,C12393,C1707
175898,U40246@DOM1,C14476,C2109
175923,U40878@DOM1,C3165,C706
175951,U41134@DOM1,C6897,C5030
175991,U40115@DOM1,C12845,C706
175991,U40116@DOM1,C12845,C231
176192,U40990@DOM1,C4581,C5030
176197,U40767@DOM1,C24689,C1707
176283,U40868@DOM1,C3049,C2685
176319,U40246@DOM1,C14476,C706
176319,U40246@DOM1,C14476,C529
176319,U40247@DOM1,C14476,C586
176319,U40247@DOM1,C14476,C706
176348,U40403@DOM1,C15678,C1707
176348,U40403@DOM1,C15678,C529
176374,U40016@DOM1,C10713,C3812
176374,U40017@DOM1,C10713,C3812
176463,U40470@DOM1,C16675,C1707
176466,U40522@DOM1,C17219,C1883
176484,U40407@DOM1,C15733,C1685
176484,U40407@DOM1,C15733,C1707
176668,U40650@DOM1,C18636,C1883
176668,U40651@DOM1,C18636,C1685
176681,U41098@DOM1,C6037,C1707
176681,U41099@DOM1,C6037,C3058
176748,U40441@DOM1,C16073,C612
176764,U40932@DOM1,C3715,C586
176764,U40932@DOM1,C3715,C231
176764,U40932@DOM1,C3715,C457
176911,U40668@DOM1,C1954,C529
176996,U40441@DOM1,C16073,C586
177023,U40118@DOM1,C1295,C1707
177041,U40962@DOM1,C4254,C5030
177106,U40539@DOM1,C17400,C706
177218,U40677@DOM1,C2021,C231
177343,U40974@DOM1,C4377,C5030
177343,U40974@DOM1,C4377,C612
177396,U40299@DOM1,C14818,C231
177397,U40866@DOM1,C3044,C706
177408,U40042@DOM1,C1142,C231
177420,U40644@DOM1,C18282,C1065
177483,U40706@DOM1,C22724,C22724
177483,U40707@DOM1,C22724,C22724
177492,U40917@DOM1,C3607,C1685
177492,U40918@DOM1,C3607,C1883
177598,U40662@DOM1,C1936,C231
177662,U41029@DOM1,C5279,C2436
177846,U40084@DOM1,C12347,C467
177938,U40356@DOM1,C15268,C1707
177955,U40847@DOM1,C2798,C231
177974,U40223@DOM1,C14247,C231
178050,U40789@DOM1,C25059,C1685
178163,U40835@DOM1,C274,C231
178308,U40170@DOM1,C13667,C5030
178350,U40836@DOM1,C274,C1685
178548,U40663@DOM1,C194,C231
178575,U41026@DOM1,C5186,C706
178780,U40838@DOM1,C2749,C1707
178780,U40838@DOM1,C2749,C1065
178935,U40327@DOM1,C15005,C231
178950,U41007@DOM1,C4858,C706
178950,U41007@DOM1,C4858,C1685
178976,U40976@DOM1,C4412,C231
179013,U40511@DOM1,C17083,C706
179184,U40967@DOM1,C4291,C528
179273,U40648@DOM1,C18345,C359
179278,U40852@DOM1,C2827,C231
179398,U41027@DOM1,C5186,C706
179830,U40300@DOM1,C14818,C5030
179835,U40217@DOM1,C14229,C706
179908,U40708@DOM1,C2278,C26244
179921,U41176@DOM1,C814,C1065
179921,U41176@DOM1,C814,C231
179990,U40257@DOM1,C14519,C706
179990,U40258@DOM1,C14519,C706
180106,U40333@DOM1,C15114,C231
180129,U41128@DOM1,C6758,C5030
180228,U40952@DOM1,C4131,C231
180270,U40930@DOM1,C3714,C706
180270,U40930@DOM1,C3714,C467
180330,U40314@DOM1,C14907,C1065
180359,U40996@DOM1,C4643,C585
180377,U40544@DOM1,C17437,C5030
180402,U40265@DOM1,C14540,C706
180416,U40239@DOM1,C14407,C1685
180416,U40240@DOM1,C14407,C1685
180602,U41211@DOM1,C9091,C529
180605,U40708@DOM1,C2278,C231
180617,U40341@DOM1,C15180,C706
180617,U40342@DOM1,C15180,C1707
180731,U40244@DOM1,C14445,C586
180736,U40395@DOM1,C15628,C5030
180736,U40395@DOM1,C15628,C231
180739,U40983@DOM1,C453,C706
180834,U40360@DOM1,C15303,C706
180866,U40643@DOM1,C18282,C529
180938,U40374@DOM1,C15403,C1685
180938,U40375@DOM1,C15403,C706
180968,U40284@DOM1,C14700,C706
180968,U40285@DOM1,C14700,C1685
180995,U40982@DOM1,C453,C706
181096,U40027@DOM1,C11004,C231
181189,U40961@DOM1,C4233,C706
181217,U40959@DOM1,C4232,C706
181217,U40960@DOM1,C4232,C231
181222,U40297@DOM1,C14809,C1685
181222,U40297@DOM1,C14809,C5030
181222,U40298@DOM1,C14809,C1685
181225,U40793@DOM1,C25133,C1883
181225,U40793@DOM1,C25133,C1707
181225,U40794@DOM1,C25133,C1707
181225,U40794@DOM1,C25133,C1883
181248,U40163@DOM1,C13583,C5030
181248,U40164@DOM1,C13583,C706
181248,U40164@DOM1,C13583,C5030
181342,U41164@DOM1,C7904,C1875
181342,U41165@DOM1,C7904,C1685
181411,U41124@DOM1,C6537,C5720
181434,U40716@DOM1,C2303,C231
181442,U41011@DOM1,C4988,C22529
181447,U41017@DOM1,C5045,C706
181457,U40220@DOM1,C1423,C5030
181469,U41092@DOM1,C5909,C457
181497,U41082@DOM1,C5862,C1707
181559,U40986@DOM1,C4550,C1707
181559,U40987@DOM1,C4550,C1707
181628,U41124@DOM1,C6537,C1685
181753,U40414@DOM1,C15802,C706
181996,U40654@DOM1,C19,C5030
182061,U40888@DOM1,C337,C5030
182061,U40889@DOM1,C337,C1707
182134,U40220@DOM1,C1423,C231
182207,U40881@DOM1,C3235,C1685
182261,U40118@DOM1,C1295,C231
182267,U40064@DOM1,C11996,C231
182304,U40392@DOM1,C15618,C231
182304,U40392@DOM1,C15618,C706
182386,U40243@DOM1,C14445,C231
182483,U41207@DOM1,C90,C1685
182552,U40790@DOM1,C25059,C1685
182592,U40683@DOM1,C2077,C5030
182637,U40686@DOM1,C2159,C1685
182648,U40316@DOM1,C14917,C359
182679,U40788@DOM1,C25022,C1685
182679,U40788@DOM1,C25022,C22235
182759,U40929@DOM1,C3694,C1707
182912,U41043@DOM1,C5487,C5721
182912,U41044@DOM1,C5487,C5721
182929,U40441@DOM1,C16073,C2109
182981,U40135@DOM1,C13287,C706
183008,U41026@DOM1,C5186,C1685
183117,U41082@DOM1,C5862,C5862
183166,U40456@DOM1,C16247,C5030
183175,U40061@DOM1,C1191,C1685
183215,U40134@DOM1,C13287,C528
183278,U40492@DOM1,C16945,C22529
183278,U40493@DOM1,C16945,C231
183278,U40493@DOM1,C16945,C22529
183303,U40526@DOM1,C17269,C231
183335,U40497@DOM1,C17009,C1707
183492,U41002@DOM1,C4753,C706
183559,U40684@DOM1,C2087,C1685
183632,U40455@DOM1,C16247,C706
183691,U40272@DOM1,C14619,C457
183721,U40056@DOM1,C11768,C2109
183817,U40648@DOM1,C18345,C1883
183835,U40192@DOM1,C13968,C5030
183952,U40808@DOM1,C2584,C706
183952,U40808@DOM1,C2584,C1065
183952,U40808@DOM1,C2584,C1707
184077,U40275@DOM1,C14640,C231
184089,U40665@DOM1,C1947,C1685
184219,U40371@DOM1,C15397,C467
184236,U40181@DOM1,C13898,C467
184248,U41133@DOM1,C6857,C1685
184296,U40060@DOM1,C11885,C1685
184313,U41185@DOM1,C8431,C528
184320,U41003@DOM1,C4810,C467
184369,U40699@DOM1,C22467,C1685
184417,U40060@DOM1,C11885,C5720
184454,U41164@DOM1,C7904,C706
184454,U41165@DOM1,C7904,C1875
184464,U40933@DOM1,C3739,C528
184523,U40398@DOM1,C15644,C1707
184523,U40398@DOM1,C15644,C706
184523,U40399@DOM1,C15644,C231
184568,U40933@DOM1,C3739,C1685
184575,U40973@DOM1,C4367,C706
184661,U40649@DOM1,C18345,C1685
184756,U40671@DOM1,C2001,C1707
184806,U40884@DOM1,C3260,C1685
184994,U40059@DOM1,C11885,C5720
185004,U40411@DOM1,C15753,C231
185065,U40453@DOM1,C1624,C706
185111,U40312@DOM1,C14903,C706
185135,U40330@DOM1,C1506,C1707
185274,U40122@DOM1,C1300,C529
185322,U40911@DOM1,C3554,C625
185322,U40912@DOM1,C3554,C586
185459,U40797@DOM1,C2517,C706
185469,U40667@DOM1,C1954,C529
185469,U40668@DOM1,C1954,C231
185501,U40980@DOM1,C4517,C706
185688,U40375@DOM1,C15403,C231
185693,U40414@DOM1,C15802,C5030
185731,U40358@DOM1,C15285,C1707
185739,U41202@DOM1,C8914,C231
185749,U40174@DOM1,C13717,C231
185942,U40720@DOM1,C2321,C1707
185949,U40783@DOM1,C2493,C1707
186024,U40740@DOM1,C23804,C359
186051,U41197@DOM1,C881,C231
186051,U41198@DOM1,C881,C1707
186051,U41198@DOM1,C881,C5030
186446,U40166@DOM1,C13631,C528
186446,U40167@DOM1,C13631,C528
186459,U40643@DOM1,C18282,C467
186509,U40088@DOM1,C12406,C5030
186617,U40121@DOM1,C1300,C231
186646,U40891@DOM1,C3380,C25294
186753,U40371@DOM1,C15397,C231
186904,U40061@DOM1,C1191,C626
187025,U40830@DOM1,C27086,C1707
187296,U40406@DOM1,C15733,C1685
187296,U40406@DOM1,C15733,C1707
187309,U40769@DOM1,C24710,C1707
187309,U40770@DOM1,C24710,C1685
187475,U41024@DOM1,C5176,C231
187475,U41025@DOM1,C5176,C625
187476,U41024@DOM1,C5176,C1065
187479,U41166@DOM1,C7918,C1707
187479,U41167@DOM1,C7918,C1707
187492,U40022@DOM1,C10951,C1685
187531,U40954@DOM1,C4165,C706
187535,U40423@DOM1,C1599,C529
187535,U40424@DOM1,C1599,C529
187575,U40256@DOM1,C14510,C23679
187623,U41082@DOM1,C5862,C1685
187673,U40544@DOM1,C17437,C706
187704,U40455@DOM1,C16247,C2109
187706,U40969@DOM1,C4297,C5030
187731,U40643@DOM1,C18282,C1065
187873,U41092@DOM1,C5909,C1707
187903,U40661@DOM1,C1936,C5640
187910,U40539@DOM1,C17400,C1707
187921,U40815@DOM1,C2640,C467
187921,U40815@DOM1,C2640,C1685
187944,U40441@DOM1,C16073,C706
187945,U40712@DOM1,C22976,C1707
187969,U40904@DOM1,C3534,C467
187994,U41049@DOM1,C5578,C1707
187994,U41050@DOM1,C5578,C1707
188098,U40201@DOM1,C14066,C706
188134,U40546@DOM1,C1748,C586
188134,U40547@DOM1,C1748,C1685
188168,U40967@DOM1,C4291,C2079
188220,U40593@DOM1,C1796,C5030
188254,U41115@DOM1,C6367,C1685
188269,U40644@DOM1,C18282,C359
188337,U40423@DOM1,C1599,C231
188337,U40424@DOM1,C1599,C231
188347,U40924@DOM1,C366,C231
188348,U40925@DOM1,C366,C5030
188420,U40885@DOM1,C3260,C2109
188518,U40028@DOM1,C1102,C586
188518,U40029@DOM1,C1102,C586
188533,U40748@DOM1,C24057,C1685
188622,U40277@DOM1,C14646,C1883
188637,U40871@DOM1,C3131,C5030
188645,U41202@DOM1,C8914,C706
188725,U40374@DOM1,C15403,C706
188725,U40375@DOM1,C15403,C1685
188725,U40375@DOM1,C15403,C5030
188729,U40320@DOM1,C14940,C231
188735,U40496@DOM1,C17009,C1707
188864,U40133@DOM1,C13285,C2683
188961,U40143@DOM1,C13337,C13337
189060,U40297@DOM1,C14809,C706
189060,U40297@DOM1,C14809,C231
189145,U40043@DOM1,C1142,C1707
189166,U40083@DOM1,C12318,C1685
189219,U41041@DOM1,C5461,C231
189249,U40650@DOM1,C18636,C1707
189249,U40650@DOM1,C18636,C96
189249,U40651@DOM1,C18636,C96
189361,U40809@DOM1,C2604,C1685
189374,U40845@DOM1,C2772,C231
189544,U40422@DOM1,C15914,C5030
189544,U40422@DOM1,C15914,C1707
189590,U40306@DOM1,C14868,C5030
189601,U40061@DOM1,C1191,C1707
189811,U40919@DOM1,C3616,C231
189829,U40135@DOM1,C13287,C528
189881,U40773@DOM1,C2475,C231
189881,U40773@DOM1,C2475,C1685
189998,U41127@DOM1,C6758,C5721
190069,U40863@DOM1,C3028,C2472
190069,U40864@DOM1,C3028,C2472
190151,U40136@DOM1,C13290,C612
190153,U40314@DOM1,C14907,C1707
190159,U40861@DOM1,C3021,C2685
190178,U40905@DOM1,C354,C706
190194,U40511@DOM1,C17083,C5030
190202,U40856@DOM1,C2852,C706
190250,U40813@DOM1,C2626,C230
190330,U40883@DOM1,C3238,C743
190333,U41032@DOM1,C5332,C5030
190333,U41032@DOM1,C5332,C585
190379,U40443@DOM1,C16080,C16080
190489,U40441@DOM1,C16073,C467
190501,U40492@DOM1,C16945,C231
190510,U40899@DOM1,C3457,C706
190511,U40879@DOM1,C3198,C706
190581,U40948@DOM1,C409,C5030
190693,U40159@DOM1,C13539,C1707
190702,U41034@DOM1,C5337,C231
190923,U40672@DOM1,C20101,C20101
190923,U40673@DOM1,C20101,C20101
190930,U40259@DOM1,C14521,C5030
190930,U40259@DOM1,C14521,C1707
190966,U40033@DOM1,C11142,C5297
191125,U40970@DOM1,C4352,C1685
191125,U40970@DOM1,C4352,C5030
191269,U40782@DOM1,C2492,C457
191293,U41175@DOM1,C8133,C1707
191340,U40484@DOM1,C16839,C625
191340,U40485@DOM1,C16839,C625
191348,U41010@DOM1,C4953,C612
191348,U41010@DOM1,C4953,C1707
191510,U40860@DOM1,C2989,C1685
191766,U40307@DOM1,C14870,C231
191766,U40308@DOM1,C14870,C5030
191781,U41183@DOM1,C8388,C743
191812,U40716@DOM1,C2303,C1707
191853,U40042@DOM1,C1142,C706
191995,U40833@DOM1,C2735,C706
192011,U40173@DOM1,C13717,C5030
192038,U40656@DOM1,C1905,C706
192060,U40069@DOM1,C1205,C1685
192087,U40715@DOM1,C2303,C5973
192087,U40716@DOM1,C2303,C5030
192112,U40471@DOM1,C16675,C16675
192119,U40660@DOM1,C1928,C231
192127,U40877@DOM1,C3165,C706
192281,U40869@DOM1,C3122,C5030
192289,U40869@DOM1,C3122,C706
192289,U40870@DOM1,C3122,C1015
192342,U41149@DOM1,C709,C1707
192389,U40150@DOM1,C13457,C612
192533,U40504@DOM1,C17055,C706
192569,U40117@DOM1,C12943,C1707
192769,U40479@DOM1,C16811,C1707
192769,U40479@DOM1,C16811,C706
192951,U40359@DOM1,C15303,C467
192951,U40359@DOM1,C15303,C231
192951,U40359@DOM1,C15303,C1685
192980,U41026@DOM1,C5186,C586
192980,U41026@DOM1,C5186,C231
192980,U41027@DOM1,C5186,C1685
193308,U41235@DOM1,C9715,C231
193352,U41135@DOM1,C6897,C5030
193376,U40976@DOM1,C4412,C1707
193377,U40904@DOM1,C3534,C529
193388,U40999@DOM1,C4693,C1685
193388,U40999@DOM1,C4693,C231
193565,U40878@DOM1,C3165,C231
193603,U41190@DOM1,C8559,C5030
193659,U40042@DOM1,C1142,C1707
193790,U40488@DOM1,C16896,C706
193810,U40134@DOM1,C13287,C1707
193872,U41108@DOM1,C631,C1685
193875,U40263@DOM1,C1453,C706
193917,U40460@DOM1,C1645,C231
193951,U41134@DOM1,C6897,C231
193960,U40159@DOM1,C13539,C706
194046,U41022@DOM1,C515,C625
194103,U40836@DOM1,C274,C706
194199,U40358@DOM1,C15285,C706
194304,U40809@DOM1,C2604,C231
194460,U40228@DOM1,C14270,C1707
194503,U40925@DOM1,C366,C368
194517,U40769@DOM1,C24710,C5730
194557,U40721@DOM1,C2331,C586
194557,U40722@DOM1,C2331,C586
194557,U40722@DOM1,C2331,C625
194622,U40721@DOM1,C2331,C625
194699,U40932@DOM1,C3715,C5736
194843,U40677@DOM1,C2021,C706
195049,U40802@DOM1,C2548,C5030
195049,U40803@DOM1,C2548,C586
195100,U40848@DOM1,C282,C706
195111,U40709@DOM1,C22786,C1685
195167,U41001@DOM1,C4722,C5030
195255,U40350@DOM1,C15218,C706
195324,U41068@DOM1,C58,C1707
195330,U40713@DOM1,C2299,C706
195352,U41135@DOM1,C6897,C1685
195362,U40198@DOM1,C14049,C706
195362,U40199@DOM1,C14049,C231
195379,U40155@DOM1,C13519,C586
195495,U40695@DOM1,C2229,C2109
195506,U40027@DOM1,C11004,C585
195682,U40958@DOM1,C4216,C706
195850,U40541@DOM1,C17407,C231
196155,U40121@DOM1,C1300,C1707
196304,U40602@DOM1,C1800,C231
196304,U40602@DOM1,C1800,C1685
196357,U40663@DOM1,C194,C5640
196386,U40182@DOM1,C13898,C467
196387,U40031@DOM1,C1108,C467
196422,U41041@DOM1,C5461,C625
196440,U40540@DOM1,C17407,C231
196440,U40541@DOM1,C17407,C1707
196546,U40798@DOM1,C253,C467
196599,U40546@DOM1,C1748,C706
196632,U40648@DOM1,C18345,C1685
196658,U40393@DOM1,C15626,C231
196658,U40393@DOM1,C15626,C5030
196743,U40720@DOM1,C2321,C706
196778,U40237@DOM1,C14343,C1707
196821,U40466@DOM1,C1653,C528
196837,U40242@DOM1,C14439,C5030
196874,U40005@DOM1,C10430,C231
196874,U40006@DOM1,C10430,C706
196954,U40711@DOM1,C22976,C1685
