160252,C3380,C22841
160272,C1435,C706
160273,C992,C1707
160310,C20215,C20215
160314,C3380,C22841
160351,C3380,C22841
160377,C8951,C5782
160395,C3380,C25294
160399,C12414,C359
160409,C2492,C457
160422,C1653,C5030
160439,C5892,C457
160443,C1787,C706
160446,C421,C457
160457,C11917,C1707
160477,C14868,C5030
160522,C4835,C231
160529,C2492,C457
160548,C13023,C1685
160558,C2772,C706
160574,C194,C457
160577,C10430,C706
160589,C5332,C5030
160602,C8768,C5782
160603,C8768,C5782
160607,C4081,C5030
160673,C6537,C5030
160717,C3380,C22841
160723,C15498,C706
160763,C12943,C528
160776,C4077,C231
160795,C9696,C706
160801,C17338,C706
160826,C23412,C1685
160851,C15370,C1707
160860,C806,C1685
160861,C12423,C5030
160912,C3030,C1707
160913,C2989,C706
160925,C25059,C1707
160937,C4651,C231
160980,C21561,C1685
161011,C1357,C1685
161019,C366,C368
161069,C2492,C457
161075,C709,C5030
161084,C1191,C5030
161121,C5892,C1685
161134,C6758,C1685
161138,C14984,C5030
161170,C11315,C1685
161174,C2626,C706
161182,C3380,C22841
161205,C3380,C22841
161209,C11455,C706
161226,C2850,C706
161311,C3380,C2013
161358,C15218,C754
161380,C2893,C706
161402,C12414,C706
161406,C1796,C5030
161407,C2492,C457
161484,C2683,C46
161488,C13431,C706
161520,C3165,C529
161533,C484,C5030
161539,C1357,C529
161544,C14557,C1707
161586,C9535,C231
161621,C3380,C22841
161626,C14866,C706
161665,C315,C5030
161668,C13519,C15001
161707,C2492,C457
161707,C814,C5030
161717,C2021,C2174
161731,C14247,C1685
161735,C13661,C1685
161783,C453,C1685
161804,C3204,C467
161841,C902,C1707
161860,C3534,C706
161874,C4643,C1685
161881,C9696,C529
161916,C13948,C1685
161926,C15445,C706
161941,C15268,C1707
161960,C4651,C5030
161969,C14521,C1707
161980,C13539,C706
162013,C7298,C5306
162034,C14202,C528
162057,C5909,C586
162067,C24113,C1883
162108,C16054,C359
162126,C1108,C1685
162137,C18345,C1685
162152,C7954,C1685
162173,C13303,C5030
162210,C2492,C457
162238,C366,C706
162304,C2459,C706
162343,C2772,C1883
162364,C3380,C22841
162375,C17733,C1685
162384,C4291,C1944
162389,C14619,C5030
162425,C3380,C22841
162433,C13717,C2174
162439,C3380,C1707
162451,C8768,C26517
162460,C10529,C1707
162476,C3468,C529
162483,C7298,C1685
162541,C13898,C467
162546,C5045,C1707
162548,C3380,C22841
162567,C15180,C1685
162604,C1191,C419
162606,C920,C1065
162615,C4233,C1685
162626,C13898,C706
162710,C894,C706
162739,C15767,C5030
162770,C13638,C5030
162784,C4722,C706
162794,C3380,C22841
162811,C409,C1685
162812,C15218,C706
162820,C1243,C467
162844,C14229,C1685
162851,C436,C5030
162859,C25022,C1685
162891,C1420,C706
162895,C18282,C1685
162911,C17246,C706
162913,C3380,C22841
162916,C2893,C1707
162919,C354,C1707
162922,C13631,C1685
162953,C18282,C528
162961,C14049,C706
162965,C4367,C706
162968,C21561,C1685
162990,C13717,C231
163009,C4651,C706
163016,C14700,C467
163029,C1653,C1200
163063,C13583,C5030
163071,C4081,C706
163104,C3380,C22841
163163,C354,C467
163184,C3380,C22529
163207,C2492,C457
163210,C1669,C5030
163215,C3122,C5030
163226,C1905,C706
163238,C12707,C5030
163273,C3468,C457
163282,C4651,C1065
163290,C3496,C5030
163374,C315,C1685
163384,C13303,C1685
163402,C3380,C22841
163405,C3204,C1707
163443,C16397,C1685
163447,C16957,C1685
163449,C3021,C1707
163457,C15609,C1685
163474,C3990,C706
163507,C2159,C1685
163548,C1453,C1685
163551,C17465,C5030
163580,C4835,C2436
163610,C2475,C706
163642,C12177,C1707
163646,C3380,C22841
163666,C13667,C706
163672,C5763,C5517
163675,C2735,C5030
163689,C15303,C706
163710,C4412,C231
163728,C484,C467
163745,C6037,C231
163746,C15268,C1707
163819,C253,C5030
163830,C15001,C1707
163864,C515,C5030
163871,C15767,C1685
163901,C15355,C1685
163903,C13638,C1707
163928,C14678,C706
163929,C1108,C1685
163946,C19,C1707
163972,C3380,C22841
163994,C549,C586
163994,C11455,C586
164019,C13717,C5030
164060,C15266,C5030
164093,C843,C706
164096,C3380,C22841
164109,C12707,C706
164112,C11455,C529
164152,C14014,C1685
164167,C3163,C706
164169,C5186,C706
164196,C366,C1707
164199,C5332,C5030
164218,C14483,C1685
164221,C14122,C706
164226,C3616,C5030
164231,C13243,C1707
164240,C4081,C5030
164248,C14494,C706
164280,C13661,C1685
164291,C5909,C457
164311,C2492,C457
164327,C23412,C359
164378,C17082,C5030
164385,C14445,C706
164385,C4653,C1685
164440,C9219,C1685
164443,C17682,C706
164451,C9715,C231
164452,C3163,C1707
164468,C3380,C22841
164480,C17246,C1707
164561,C3380,C22841
164573,C5358,C706
164598,C11455,C586
164618,C1357,C1685
164630,C12393,C625
164633,C17338,C359
164657,C2749,C706
164660,C25022,C1685
164730,C1645,C1707
164782,C375,C1685
164794,C3451,C231
164815,C3021,C5030
164849,C19,C1707
164921,C3380,C22841
164958,C15218,C754
164971,C2492,C457
165015,C768,C1685
165019,C920,C1685
165022,C11455,C529
165061,C1453,C1685
165064,C5909,C2109
165066,C4232,C5030
165078,C2436,C706
165088,C13431,C706
165121,C3165,C529
165183,C484,C5030
165200,C315,C1685
165211,C2492,C457
165226,C14866,C706
165235,C4513,C1685
165293,C3380,C22841
165306,C24595,C1685
165317,C768,C706
165372,C18217,C1707
165388,C12845,C231
165393,C453,C1685
165418,C2438,C5030
165433,C14700,C1685
165438,C2604,C1685
165450,C902,C1707
165456,C831,C1707
165494,C12347,C1707
165500,C3468,C625
165555,C11315,C528
165564,C4693,C706
165601,C12318,C1685
165613,C4271,C1685
165615,C16067,C1707
165649,C14202,C586
165652,C354,C1707
165688,C24710,C1685
165718,C11768,C1707
165726,C14510,C5030
165726,C4271,C5030
165735,C4165,C5030
165777,C16490,C5030
165781,C16054,C359
165824,C19131,C1685
165861,C1506,C1707
165862,C5782,C23722
165890,C15498,C5030
165914,C4722,C5030
165932,C2492,C457
165949,C9201,C9201
165950,C17412,C2174
165971,C17412,C231
165980,C12406,C1707
166002,C4254,C467
166055,C8133,C625
166080,C3380,C22841
166086,C3451,C5030
166128,C15266,C706
166142,C14343,C1707
166154,C5782,C10293
166195,C16490,C585
166198,C1800,C1685
166216,C282,C1707
166232,C2492,C457
166233,C20731,C5782
166265,C843,C5030
166276,C549,C1685
166279,C12172,C5030
166297,C5909,C625
166345,C15218,C1685
166347,C768,C586
166352,C1905,C231
166370,C17412,C706
166378,C13948,C5030
166385,C5763,C5515
166412,C15218,C706
166449,C14229,C1685
166452,C2760,C1707
166452,C20731,C5782
166460,C337,C1685
166512,C15628,C5030
166537,C1645,C1707
166543,C6992,C612
166567,C4367,C706
166590,C20731,C27027
166604,C159,C359
166608,C5834,C1707
166616,C5834,C467
166616,C5834,C1707
166621,C5834,C467
166622,C5834,C586
166636,C5834,C1707
166636,C5834,C467
166642,C18345,C1707
166642,C5834,C1065
166649,C421,C457
166751,C4165,C706
166779,C8147,C1685
166804,C2626,C743
166808,C12406,C1707
166827,C2760,C706
166828,C1905,C706
166908,C16247,C5030
166931,C7904,C1685
166938,C14247,C754
166973,C12682,C1685
166974,C5834,C586
166998,C14247,C231
166998,C5909,C457
167001,C3380,C22841
167009,C768,C529
167024,C17083,C1685
167029,C1936,C231
167033,C7298,C5030
167033,C1295,C706
167040,C1823,C5333
167062,C12147,C706
167081,C17407,C231
167081,C5909,C467
167086,C4653,C5030
167107,C2492,C457
167139,C3374,C2483
167142,C12393,C706
167179,C14179,C1707
167184,C3380,C22841
167235,C1823,C2084
167255,C902,C1707
167313,C2492,C457
167361,C11114,C706
167435,C1823,C3739
167439,C11346,C231
167469,C2464,C231
167486,C18282,C359
167487,C4291,C1685
167488,C992,C1707
167497,C1823,C2084
167500,C3374,C706
167504,C8958,C706
167521,C549,C706
167523,C375,C706
167531,C23640,C1685
167568,C3380,C22841
167595,C1823,C779
167600,C14229,C706
167618,C17731,C706
167624,C3496,C706
167641,C4508,C5030
167651,C3906,C706
167667,C17023,C706
167687,C4988,C231
167697,C1653,C5030
167762,C2772,C706
167780,C10430,C706
167819,C14483,C1685
167821,C3165,C529
167866,C3869,C706
167868,C3380,C798
167874,C10529,C1707
167919,C3380,C5728
167973,C5037,C5030
167979,C14439,C5030
167985,C14445,C706
168008,C5909,C586
168027,C11346,C1685
168038,C3380,C22841
168068,C17083,C5030
168081,C16397,C359
168096,C5111,C1685
168097,C4693,C1685
168147,C12177,C1685
168153,C2492,C457
168198,C12427,C706
168302,C18184,C18184
168311,C12360,C231
168343,C3380,C22841
168360,C13631,C706
168377,C2626,C706
168389,C4015,C706
168398,C920,C706
168415,C354,C1707
168419,C3021,C5030
168458,C1453,C706
168512,C23412,C359
168541,C13287,C1707
168611,C14993,C5030
168611,C14700,C706
168640,C16070,C612
168648,C3380,C22841
168672,C4291,C706
168687,C421,C457
168703,C4232,C5030
168707,C15767,C1685
168722,C3165,C529
168727,C16070,C625
168807,C18282,C528
168812,C18282,C529
168821,C5909,C2109
168823,C18282,C529
168846,C8371,C231
168853,C13431,C1685
168853,C15266,C1685
168866,C5909,C1707
168913,C19,C1707
168936,C2431,C1707
168968,C2908,C706
168989,C17412,C2174
169005,C453,C1685
169014,C3380,C22841
169021,C421,C706
169025,C12943,C1707
169043,C5638,C5030
169059,C902,C1707
169103,C17536,C2174
169115,C12360,C586
169168,C3534,C529
169174,C2492,C457
169200,C18217,C25879
169200,C20165,C20165
169218,C16067,C1707
169226,C421,C457
169234,C4131,C5030
169240,C14202,C586
169248,C20312,C1685
169258,C3380,C22841
169261,C14521,C1707
169261,C14202,C467
169277,C15160,C706
169288,C14619,C625
169304,C768,C1685
169338,C11768,C625
169348,C436,C1685
169354,C2492,C457
169371,C2387,C2387
169385,C657,C1200
169392,C11768,C1065
169414,C2492,C457
169440,C9345,C586
169481,C768,C529
169507,C2492,C457
169530,C5782,C4377
169551,C4165,C231
169556,C13023,C1685
169558,C2320,C467
169575,C14540,C5030
169586,C12406,C1707
169590,C20731,C27027
169619,C14476,C529
169645,C14619,C5030
169676,C3021,C706
169679,C10529,C1707
169728,C15266,C706
169738,C3380,C22841
169744,C11161,C706
169747,C3380,C22841
169750,C7312,C706
169770,C13960,C1707
169772,C1936,C1944
169801,C4508,C1685
169807,C2492,C457
169822,C18282,C528
169828,C18282,C1065
169833,C15180,C706
169857,C14139,C528
169872,C14678,C5030
169905,C4858,C5030
169921,C1191,C1707
169927,C22976,C1707
169930,C3380,C22841
169937,C6897,C5030
169955,C6758,C5030
169983,C11768,C706
170031,C11142,C5297
170041,C2584,C1707
170051,C3374,C1065
170052,C3374,C1065
170086,C15160,C5030
170116,C15628,C5030
170121,C5855,C1707
170123,C5583,C1685
170136,C5909,C706
170156,C14870,C706
170158,C855,C1707
170164,C15007,C1707
170167,C3869,C5030
170196,C4254,C706
170212,C6758,C1685
170221,C2683,C5030
170227,C2320,C467
170234,C3380,C22841
170241,C11768,C1707
170258,C2604,C5030
170264,C19,C1707
170266,C26652,C1707
170296,C2472,C1200
170307,C15285,C706
170324,C16247,C1707
170345,C7863,C1707
170409,C12406,C1707
170419,C1823,C3140
170423,C14809,C706
170424,C1823,C1006
170427,C3044,C231
170456,C1823,C3699
170488,C1823,C2359
170497,C1823,C2084
170501,C4835,C706
170546,C2159,C5030
170547,C2303,C706
170599,C4559,C529
170607,C1823,C25661
170621,C3380,C22841
170634,C1823,C540
170653,C3198,C1685
170673,C14903,C5030
170689,C15640,C706
170717,C17009,C1685
170730,C3380,C22841
170735,C2492,C457
170760,C1453,C1685
170789,C20731,C27027
170792,C3380,C22841
170806,C15180,C5030
170815,C5909,C586
170833,C17738,C467
170845,C3380,C22841
170864,C902,C1707
170883,C421,C457
170892,C15303,C706
170894,C17738,C1065
170895,C1823,C3331
170903,C17738,C612
170907,C5909,C612
170953,C15802,C706
170979,C16073,C586
170983,C16073,C586
170987,C16073,C586
170992,C7312,C231
171003,C16073,C612
171015,C1102,C2109
171029,C16073,C1707
171033,C16073,C457
171040,C16073,C625
171042,C17738,C2109
171049,C13667,C5030
171087,C1823,C1952
171093,C4291,C1685
171094,C375,C1685
171104,C23931,C1707
171121,C16073,C529
171122,C8958,C1685
171134,C23640,C1707
171135,C12318,C1685
171139,C3380,C23521
171142,C8147,C231
171146,C15767,C1685
171149,C354,C1707
171156,C16073,C625
171158,C16490,C743
171161,C17465,C706
171178,C16073,C529
171207,C1823,C25661
171208,C6857,C528
171226,C3380,C22841
171267,C16073,C1065
171268,C16073,C457
171275,C2492,C457
171302,C12414,C359
171305,C16490,C5721
171324,C9426,C231
171335,C1435,C457
171336,C1435,C2109
171357,C2545,C3561
171357,C2545,C4420
171379,C14917,C5030
171382,C16073,C528
171382,C10430,C706
171389,C5909,C528
171413,C5909,C625
171417,C16073,C1065
171422,C16073,C1065
171439,C13243,C1707
171445,C16073,C586
171451,C15609,C5030
171485,C5827,C1685
171500,C16073,C529
171508,C14856,C5030
171508,C16073,C528
171519,C3380,C25295
171528,C11658,C231
171543,C20731,C27027
171544,C15914,C706
171568,C16073,C467
171570,C159,C612
171575,C5794,C706
171594,C16073,C457
171595,C9696,C706
171617,C16073,C467
171643,C16073,C586
171660,C3380,C22841
171661,C1453,C1685
171665,C3616,C1707
171683,C16073,C625
171684,C16073,C625
171687,C14510,C706
171690,C12147,C231
171710,C484,C1065
171713,C453,C1685
171717,C1754,C1707
171722,C4693,C1685
171733,C16073,C1065
171743,C16073,C467
171744,C3444,C231
171755,C2492,C457
171766,C2077,C1685
171771,C2514,C706
171779,C14856,C359
171800,C17660,C1707
171817,C5909,C529
171865,C11114,C5030
171875,C831,C706
171880,C16073,C529
171896,C14253,C1707
171919,C16073,C467
171939,C16073,C586
171947,C5763,C1045
171956,C831,C1707
171970,C3380,C22841
171975,C16073,C1065
171976,C2871,C1685
171977,C18282,C528
172003,C16073,C586
172045,C806,C528
172056,C16073,C612
172056,C2492,C457
172067,C2852,C5030
172071,C3694,C1707
172143,C12360,C5030
172152,C1645,C1707
172155,C5909,C625
172194,C13290,C1707
172198,C16490,C585
172199,C3629,C5030
172202,C16073,C1065
172204,C3664,C706
172206,C16073,C586
172216,C768,C1685
172232,C14494,C359
172265,C1453,C1685
172272,C4291,C706
172317,C9696,C528
172317,C9696,C586
172320,C1754,C706
172320,C16073,C528
172379,C2038,C1685
172383,C16073,C528
172384,C1936,C2079
172396,C14984,C706
172402,C13661,C1685
172407,C16073,C625
172411,C1243,C706
172416,C768,C5030
172439,C17065,C1707
172441,C16073,C612
172469,C16073,C467
172480,C4165,C1707
172504,C16073,C529
172504,C274,C706
172525,C22442,C359
172536,C2492,C457
172538,C13661,C1685
172553,C14657,C706
172554,C15007,C5030
172564,C16073,C528
172574,C768,C1065
172583,C16073,C528
172584,C16073,C2109
172596,C14984,C625
172649,C12943,C1707
172649,C13316,C359
172685,C5638,C5030
172736,C16073,C625
172741,C14519,C5030
172795,C16073,C528
172796,C16073,C2109
172835,C14202,C625
172855,C16073,C529
172856,C16073,C612
172862,C1299,C612
172882,C16073,C457
172892,C15114,C5030
172897,C194,C1707
172900,C3380,C22841
172926,C14619,C1685
172948,C2989,C529
172949,C15767,C1685
172962,C17552,C1685
172980,C3380,C22841
173003,C5909,C586
173015,C14619,C706
173038,C366,C706
173051,C10951,C1685
173057,C16073,C1065
173057,C17437,C1707
173085,C16073,C457
173102,C16073,C586
173111,C14777,C5030
173117,C16073,C457
173119,C13883,C1003
173144,C2320,C5136
173185,C4131,C529
173216,C5176,C706
173223,C3165,C529
173231,C16073,C2109
173256,C2492,C457
173258,C4616,C231
173262,C16073,C1065
173267,C16073,C612
173272,C14640,C706
173291,C12682,C1685
173316,C5794,C2109
173329,C22442,C1685
173346,C5794,C1707
173352,C7312,C706
173371,C13960,C1707
173376,C16073,C529
173381,C5045,C1707
173399,C3906,C1707
173407,C16073,C612
173422,C17246,C5030
173431,C13898,C706
173462,C16073,C467
173465,C90,C1685
173467,C16073,C625
173472,C16073,C612
173483,C18217,C1685
173497,C806,C1685
173505,C17246,C1707
173517,C11114,C706
173527,C16073,C467
173534,C14804,C706
173554,C13667,C231
173557,C3990,C706
173604,C1936,C2079
173637,C13948,C5030
173644,C16073,C529
173644,C3380,C22841
173672,C16073,C457
173697,C7863,C706
173702,C4377,C5030
173706,C3380,C22841
173728,C16073,C467
173736,C15628,C5030
173745,C421,C457
173758,C16073,C625
173781,C3869,C5030
173786,C16073,C457
173802,C2827,C1065
173804,C337,C1685
173809,C4651,C706
173817,C24806,C1707
173822,C1191,C626
173834,C3380,C22841
173847,C14229,C1685
173850,C16073,C612
173852,C16073,C586
173859,C159,C359
173863,C14025,C706
173878,C10713,C5030
173883,C920,C528
173887,C15644,C706
173892,C3380,C22841
173901,C16073,C529
173937,C3444,C2436
173971,C14122,C231
173979,C15007,C467
173989,C3380,C528
173994,C4998,C706
174003,C8147,C1685
174007,C992,C5030
174008,C2492,C457
174013,C768,C528
174014,C4232,C706
174021,C8147,C706
174032,C3544,C706
174038,C3440,C5030
174056,C15218,C231
174086,C16073,C528
174111,C3714,C706
174117,C6184,C1685
174140,C3380,C22841
174159,C7904,C1685
174165,C16073,C1065
174193,C12682,C1685
174198,C16073,C528
174224,C16073,C528
174226,C58,C1707
174232,C16073,C467
174233,C16073,C1065
174236,C4559,C706
174264,C3380,C22841
174268,C13431,C1685
174269,C5909,C612
174284,C16073,C1065
174289,C15609,C1685
174304,C15268,C359
174314,C18282,C529
174327,C3143,C706
174353,C894,C1685
174364,C14247,C1685
174374,C16073,C612
174379,C1954,C5030
174410,C2760,C5030
174414,C4618,C5030
174439,C16073,C467
174464,C16073,C457
174477,C831,C1707
174491,C16073,C625
174508,C14777,C706
174515,C3906,C231
174527,C3869,C3761
174547,C3554,C586
174547,C16073,C529
174602,C20165,C4679
174604,C5763,C5246
174607,C16073,C457
174610,C12406,C706
174637,C2492,C457
174638,C16073,C625
174650,C11142,C231
174668,C16073,C457
174688,C3380,C22841
174697,C2492,C457
174704,C8958,C706
174707,C337,C1707
174710,C2492,C457
174711,C20215,C20215
174713,C15355,C1707
174718,C768,C1685
174725,C1357,C1685
174728,C12716,C706
174776,C19,C1707
174815,C16073,C529
174825,C7075,C612
174844,C9219,C706
174867,C17023,C706
174871,C6857,C2109
174874,C2749,C1685
174875,C16073,C625
174908,C2492,C457
174931,C16073,C1065
174932,C3380,C22841
174937,C2492,C457
174973,C15266,C5030
174995,C16073,C457
175004,C8559,C706
175020,C16073,C467
175038,C11564,C231
175047,C366,C1707
175054,C3380,C22841
175060,C15626,C5030
175061,C3380,C1707
175078,C5909,C467
175102,C15644,C5030
175109,C16073,C457
175117,C2492,C457
175132,C3380,C22841
175161,C16073,C625
175163,C16073,C612
175172,C6857,C586
175178,C2492,C457
175196,C9535,C706
175208,C2492,C457
175241,C3374,C585
175242,C14483,C706
175243,C282,C1707
175274,C14917,C706
175298,C24689,C1685
175299,C15370,C1707
175309,C17536,C231
175310,C17246,C1707
175340,C16073,C528
175345,C657,C1685
175371,C16073,C2109
175372,C11564,C1707
175372,C5638,C586
175375,C2077,C1685
175415,C2021,C231
175418,C2492,C457
175421,C3380,C22841
175435,C16073,C457
175445,C13337,C1707
175452,C3451,C743
175457,C16073,C612
175481,C11114,C5030
175514,C16073,C528
175515,C16073,C528
175519,C16073,C586
175522,C12393,C5030
175545,C16073,C529
175549,C16073,C586
175553,C10430,C231
175575,C16073,C467
175620,C768,C1685
175639,C16073,C2109
175650,C14229,C1685
175650,C18345,C1685
175666,C18282,C528
175666,C3204,C706
175686,C18282,C528
175720,C16073,C586
175721,C3380,C22841
175733,C17682,C1707
175755,C16073,C529
175764,C1645,C1707
175777,C1645,C5030
175785,C16073,C625
175786,C16073,C467
175806,C16073,C586
175817,C1300,C706
175826,C14777,C1685
175848,C3380,C22841
175869,C16073,C612
175898,C14476,C2109
175922,C5909,C586
175923,C3165,C529
175951,C6897,C706
175991,C12845,C5030
175998,C12682,C1685
176000,C4559,C612
176017,C13303,C1685
176026,C14866,C706
176110,C14657,C5030
176138,C2492,C457
176164,C16073,C612
176166,C16073,C612
176192,C4581,C5030
176197,C24689,C1685
176283,C3049,C231
176294,C1357,C612
176306,C16073,C457
176312,C814,C1065
176318,C2492,C457
176319,C14476,C586
176336,C16073,C457
176348,C15678,C5030
176349,C13316,C359
176368,C16073,C625
176371,C16073,C528
176374,C10713,C706
176378,C2492,C457
176402,C18184,C18184
176462,C14014,C1883
176462,C18345,C1883
176463,C16242,C1883
176463,C16675,C1883
176463,C3607,C1883
176466,C17219,C1883
176466,C1108,C706
176484,C18282,C528
176484,C15733,C1685
176496,C14619,C529
176500,C14476,C706
176504,C992,C1707
176512,C16073,C457
176521,C11768,C625
176547,C274,C1685
176549,C1205,C1685
176559,C11142,C706
176567,C7954,C1707
176572,C2021,C5030
176591,C2021,C528
176597,C16073,C612
176612,C2021,C706
176631,C16073,C612
176641,C3380,C22841
176661,C3715,C586
176668,C18636,C96
176681,C6037,C1707
176701,C1506,C1707
176738,C2492,C457
176739,C4643,C1685
176748,C16073,C586
176752,C16073,C528
176764,C3715,C706
176778,C16073,C528
176783,C4618,C706
176791,C5909,C528
176792,C5909,C612
176793,C16073,C586
176803,C16073,C529
176806,C16073,C612
176809,C16073,C1065
176814,C1142,C706
176885,C3380,C22841
176889,C4550,C612
176911,C1954,C231
176930,C3451,C5030
176946,C12172,C1065
176952,C16073,C467
176978,C16073,C612
176996,C16073,C457
177008,C2492,C457
177011,C2422,C625
177023,C1295,C5030
177040,C16073,C2109
177041,C4254,C5030
177048,C16073,C457
177054,C3380,C22841
177066,C16073,C457
177070,C16073,C467
177081,C3587,C5030
177095,C11315,C231
177106,C17400,C1707
177125,C13960,C706
177129,C3380,C22841
177148,C657,C1685
177153,C2320,C5136
177162,C16073,C467
177188,C16073,C612
177193,C16073,C528
177218,C2021,C231
177240,C159,C706
177278,C16073,C625
177297,C7863,C706
177330,C16073,C625
177334,C19,C5030
177336,C16247,C231
177343,C4377,C5030
177363,C16073,C2109
177389,C16073,C1065
177396,C14818,C706
177397,C3044,C1707
177408,C1142,C1707
177420,C18282,C1685
177424,C6758,C1685
177430,C15001,C1707
177456,C16073,C586
177458,C16073,C1065
177478,C4081,C706
177482,C16073,C2109
177483,C22724,C1707
177483,C16073,C612
177492,C3607,C1685
177535,C14804,C1707
177550,C3380,C22841
177556,C5909,C529
177575,C2320,C467
177581,C2492,C457
177581,C1928,C5030
177596,C2533,C706
177596,C16073,C612
177598,C1936,C5640
177600,C16073,C586
177615,C4232,C706
177620,C1624,C706
177622,C14809,C706
177625,C11114,C231
177627,C2760,C706
177662,C5279,C231
177682,C16073,C528
177688,C16073,C612
177711,C16073,C528
177717,C3496,C5030
177740,C16073,C457
177751,C122,C706
177760,C11142,C5030
177764,C17536,C5030
177771,C16073,C586
177785,C17465,C1707
177802,C16073,C528
177846,C5045,C706
177846,C12347,C706
177866,C16073,C612
177892,C16073,C625
177893,C2769,C1533
177938,C15268,C359
177955,C2798,C706
177956,C12682,C1685
177966,C17552,C706
177974,C14247,C1685
178046,C3380,C22841
178050,C25059,C1685
178087,C12943,C1707
178122,C16073,C529
178122,C17055,C1685
178122,C14247,C706
178144,C10951,C231
178163,C274,C5030
178180,C16073,C457
178184,C16073,C529
178208,C2492,C457
178221,C9535,C231
178242,C16073,C2109
178248,C14204,C1707
178286,C18282,C528
178308,C13667,C5030
178343,C1420,C1685
178350,C274,C1685
178356,C16073,C1065
178362,C16073,C586
178406,C2772,C5030
178423,C16073,C612
178441,C17412,C754
178444,C9219,C706
178449,C16073,C625
178509,C16073,C2109
178547,C194,C5640
178548,C194,C5588
178559,C16490,C743
178575,C5186,C706
178613,C5862,C1707
178620,C13717,C231
178620,C16073,C528
178647,C13243,C1707
178654,C3380,C22841
178668,C3380,C1707
178679,C16073,C467
178705,C12682,C1685
178710,C16073,C2109
178714,C16073,C612
178752,C5332,C5030
178780,C2749,C5030
178802,C15556,C1685
178843,C17682,C706
178853,C13457,C1707
178854,C14477,C706
178887,C14510,C706
178898,C3380,C22841
178915,C6897,C1707
178916,C16073,C528
178935,C15005,C5136
178942,C1191,C1707
178942,C16073,C528
178948,C25059,C1707
178950,C4858,C706
178955,C2159,C743
178958,C1205,C529
178968,C16073,C586
178976,C4412,C706
178988,C831,C1707
179013,C17083,C5588
179025,C2548,C706
179034,C16073,C586
179093,C16073,C586
179095,C16073,C529
179100,C3380,C22841
179122,C16073,C528
179143,C768,C528
179143,C16073,C457
179144,C2760,C231
179150,C16073,C612
179163,C5176,C5030
179176,C16073,C625
179182,C8388,C743
179184,C4291,C1944
179185,C16073,C586
179203,C3380,C22841
179230,C768,C1685
179268,C3405,C706
179271,C16073,C467
179273,C18345,C359
179278,C2827,C706
179299,C16073,C457
179312,C12257,C5030
179346,C13290,C706
179390,C1804,C1707
179397,C12845,C1685
179398,C5186,C1685
179420,C16073,C467
179438,C3163,C612
179438,C3163,C528
179446,C16073,C612
179449,C16073,C529
179479,C16073,C1065
179490,C631,C706
179499,C16073,C612
179503,C16073,C612
179504,C16073,C529
179583,C1936,C2079
179621,C3380,C22841
179645,C4232,C22529
179646,C16073,C612
179650,C16073,C1065
179674,C16073,C586
179680,C16073,C528
179708,C2492,C457
179713,C15160,C1685
179715,C15180,C1685
179717,C768,C706
179728,C5909,C1707
179741,C5909,C2109
179746,C14657,C5030
179778,C14247,C1685
179803,C14247,C625
179809,C14657,C5136
179830,C14818,C231
179835,C14229,C5030
179844,C3380,C22841
179884,C16073,C528
179908,C2278,C1685
179921,C814,C706
179922,C2492,C457
179944,C16073,C586
179975,C16073,C467
179982,C2492,C457
179990,C14519,C22529
179997,C16073,C529
180001,C16073,C1065
180002,C18184,C18184
180004,C15678,C5030
180019,C4550,C5030
180025,C13583,C706
180053,C14917,C359
180062,C26743,C26743
180089,C14619,C586
180094,C16073,C612
180106,C15114,C1707
180110,C2492,C457
180114,C12347,C1707
180115,C11768,C586
180129,C6758,C1685
180132,C768,C1685
180143,C608,C1685
180145,C16073,C1065
180147,C16073,C528
180161,C11142,C706
180161,C11768,C625
180162,C4131,C5030
180191,C19,C1707
180216,C3380,C22841
180220,C14619,C706
180223,C2492,C457
180228,C4131,C22529
180231,C16073,C528
180234,C16073,C612
180235,C13968,C706
180270,C3714,C467
180289,C4914,C1707
180293,C13661,C5030
180299,C16073,C1065
180323,C16073,C528
180325,C16073,C2109
180330,C14907,C625
180359,C4643,C1685
180369,C15556,C5640
180377,C17437,C706
180384,C16073,C467
180392,C8133,C457
180398,C3444,C706
180402,C14540,C706
180411,C15498,C5030
180412,C16073,C529
180416,C14407,C1685
180437,C2021,C706
180464,C15618,C231
180464,C3380,C22841
180501,C16520,C706
180506,C12766,C231
180515,C2668,C4222
180581,C3198,C1685
180602,C9091,C529
180605,C2278,C706
180606,C3380,C22841
180607,C9696,C529
180608,C1750,C706
180610,C17412,C5136
180615,C12172,C457
180617,C15180,C1685
180617,C16073,C586
180619,C3906,C1707
180619,C16073,C2109
180671,C16073,C528
180680,C3451,C22529
180684,C2769,C4025
180697,C9219,C1685
180702,C3587,C5030
180709,C16073,C1065
180730,C16073,C1065
180731,C14445,C1707
180736,C15628,C706
180739,C453,C1685
180740,C16073,C467
180752,C13488,C1685
180761,C3990,C706
180803,C1936,C2079
180820,C16073,C2109
180834,C15303,C467
180864,C1928,C231
180866,C18282,C1065
180867,C18282,C467
180938,C15403,C1685
180945,C16073,C457
180965,C16073,C528
180968,C14700,C5030
180973,C4367,C706
180993,C16073,C529
180995,C453,C5136
180999,C16073,C467
181023,C1928,C706
181035,C6367,C1707
181053,C16073,C457
181095,C3380,C22841
